screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
mayoredlee,234489403,2017-04-28T22:26:57Z,858085152328622080,"An open, equal Internet is key for education, communications &amp; community building. #NetNeutrality… https://t.co/YA54CCbx5w",9,19,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/858085152328622081,NA,NA,NA,NetNeutrality,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-28T15:41:16Z,857983059496280064,"By 2020, we're pledging that #SF will be running on at least 50% clean renewable energy. #Cities4Climate #LEEdership
https://t.co/CnfmlgZvFq",9,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,medium.com/@mayoredlee/ho…,https://medium.com/@mayoredlee/honoring-our-ambitious-environmental-commitments-ec78051c3fc6,NA,NA,NA,SF Cities4Climate LEEdership,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-28T03:12:31Z,857794630225600512,#SFCityHall shines bright in orange this evening to celebrate King's Day - Kroningsdag 🇳🇱 https://t.co/JblkalKA1H,8,19,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,857794622768140288,http://pbs.twimg.com/media/C-d_qiRV0AEFGFV.jpg,https://twitter.com/mayoredlee/status/857794630225600513/photo/1,NA,NA,NA,NA,NA,NA,SFCityHall,NA,07d9d218d4080000,poi,San Francisco City Hall,San Francisco City Hall,US,United States,-122.419227361679 -122.419227361679 -122.419227361679 -122.419227361679 37.7793307328281 37.7793307328281 37.7793307328281 37.7793307328281,Polygon
mayoredlee,234489403,2017-04-27T21:56:24Z,857715078048632832,Rolling back #netneutrality regulations puts the interests of big businesses over everyday American.… https://t.co/wh99Wkq1WN,147,126,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/857715078048632832,NA,NA,NA,netneutrality,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-27T19:14:03Z,857674221614321664,Our #EV Ready Ordinance will cut fuel emissions while meeting the demands of electric vehicles in #SF.… https://t.co/UCqMdVbH4v,10,25,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/857674221614321664,NA,NA,NA,EV SF,NA,07d9d218d4080000,poi,San Francisco City Hall,San Francisco City Hall,US,United States,-122.419227361679 -122.419227361679 -122.419227361679 -122.419227361679 37.7793307328281 37.7793307328281 37.7793307328281 37.7793307328281,Polygon
mayoredlee,234489403,2017-04-27T17:28:06Z,857647555223539712,"In the past 2 yrs, we've worked to restore 5000 affordable homes at 43 public housing sites across #SF. #LEEdership #NALHFA2017 @NALHFAnews",3,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NALHFAnews,2938611118,NA,SF LEEdership NALHFA2017,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-27T15:56:44Z,857624561558343680,"Replacing #netneutrality will discourage innovation, stifle creativity &amp; widen the digital divide https://t.co/xIDcdk6Eic",18,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,medium.com/@mayoredlee/fi…,https://medium.com/@mayoredlee/fighting-for-open-and-equal-internet-dc27bca1485f,NA,NA,NA,netneutrality,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-26T23:04:33Z,857369840499040256,"Caltrain electrification will reduce freeway congestion, lower commute times for +60k daily riders &amp; create thousan… https://t.co/hnffK7ZfVS",35,88,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/857369840499040257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-26T19:34:03Z,857316865604894720,Got a special visit from the Tel-Hi Co-Op Preschool Kangaroos today. Thanks for telling me about Mayor Goodway from… https://t.co/9cpkXHzNYy,2,7,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/857316865604894721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-26T18:00:00Z,857293198015643648,"As a son of immigrants, I personally know the everyday struggles many immigrant families face. #SF stands with you… https://t.co/WeLhC5tcjX",10,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/857293198015643648,NA,NA,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-26T17:43:34Z,857289059915374592,#SF is committed to defending the rights of all our residents &amp; families - regardless of their immigration status.… https://t.co/cNy8HnOaPP,4,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/857289059915374592,NA,NA,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-26T16:59:36Z,857277996658335744,"Our City's Honor a Hero, Hire-A-Vet Job Fair has provided hundreds of #SF vets with career-building skills and empl… https://t.co/7yOSRl2TDA",7,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/857277996658335744,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-26T15:22:28Z,857253552191815680,#SF will always protect the rights of our immigrant communities. No one should live in fear due to their immigratio… https://t.co/flkM55RceH,19,33,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/857253552191815680,NA,NA,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-25T23:56:37Z,857020555957895168,#SF is a #SanctuaryCity and will remain a #SanctuaryCity. https://t.co/VY0Eh71x0W,16,25,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,youtu.be/G7yia9y0E7U,https://youtu.be/G7yia9y0E7U,NA,NA,NA,SF SanctuaryCity SanctuaryCity,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-25T22:49:08Z,857003571287433216,We are a nation of laws. Today's preliminary injunction proves that. #SanctuaryCity https://t.co/rDgHoS9eI2,11,16,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfchronicle.com/nation/article…,http://www.sfchronicle.com/nation/article/Judge-says-Trump-can-t-punish-cities-over-11098098.php?t=bdc0912327&cmpid=twitter-premium,NA,NA,NA,SanctuaryCity,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-25T22:29:52Z,856998724957986816,Today's ruling confirms that feds can't defund cities across the nation due to immigration policies.… https://t.co/5dYGPYS9Fv,6,22,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/856998724957986816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-25T21:39:58Z,856986163512397824,Mayor Lee reaction to preliminary injunction on #sanctuarycity funding https://t.co/234bWqCOxH,26,35,FALSE,NA,FALSE,NA,NA,NA,NA,en,Periscope,NA,NA,NA,NA,pscp.tv/w/a85oLjFEWUVY…,https://www.pscp.tv/w/a85oLjFEWUVYa0xNbk5Mamd8MU93eFdBbGtQZ21HUZz1vr0o677CNEEL9Y5DQibZ0Pw9047nKN8leNIF6iRM,NA,NA,NA,sanctuarycity,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-25T19:19:19Z,856950771308298240,Preserving homes for long time tenants like Mrs. Strom through our Small Sites Program protects rent controlled res… https://t.co/0PJY9LDEPe,5,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/856950771308298240,NA,NA,NA,NA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-25T18:52:17Z,856943964384968704,"With the unveiling of the 100th home saved through our Small Sites Program, we continue to keep #SF affordable for… https://t.co/ZBMe44eO8t",1,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/856943964384968705,NA,NA,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-25T17:16:34Z,856919879034617856,Caltrain electrification project is crucial to lowering fuel emissions &amp; taking cars off our roadways. https://t.co/tuhPvvjIcj,2,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,washingtonpost.com/politics/thoug…,https://www.washingtonpost.com/politics/though-shovels-are-ready-trump-officials-delay-grant-for-caltrain-upgrade/2017/04/22/013ee458-160c-11e7-ada0-1489b735b3a3_story.html?utm_term=.ecd8b4844444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-25T15:13:38Z,856888942414577664,"Since the launch of Pathways to Citizenship, we've assisted +6.5k immigrant residents complete their naturalization… https://t.co/xQwjVqWLw7",4,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/856888942414577664,NA,NA,NA,NA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-25T00:39:55Z,856669061404545024,Our City's Small Sites Program purchases &amp; permanently preserves rent-controlled units to keep working class families in #SF. #LEEdership,0,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF LEEdership,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-24T21:35:07Z,856622558543659008,.@FixItTeamSF is headed to the Sunset on Thursday to meet w/residents &amp;  merchants to discuss neighborhood improvement projects #LEEdership,7,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,FixItTeamSF,247984096,NA,LEEdership,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-24T18:49:37Z,856580907477553152,"Caltrain electrification will increase service frequency and reliability, reduce air and noise pollution and create… https://t.co/YiphMcyx1B",37,82,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/856580907477553152,NA,NA,NA,NA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-24T15:16:00Z,856527148902785024,The Bill Sorro community building adds 67 additional affordable homes to our 30k 2020 housing goal. #LEEdership https://t.co/Mesvem6zcH,2,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,856527124366098432,http://pbs.twimg.com/media/C-L-4axUAAEWTtn.jpg,https://twitter.com/mayoredlee/status/856527148902785025/photo/1,NA,NA,NA,NA,NA,NA,LEEdership,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-24T02:03:52Z,856327801762217984,Investing in renewable energy will reduce emissions by 1.5M tons &amp; create 5K jobs. A green #SF = an economically thriving SF #Invest4Climate,6,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF Invest4Climate,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-24T00:04:26Z,856297745056792576,We are improving the safety on our City streets through @SFPD's increased speed enforcement. #VisionZero https://t.co/q0CCoJN25M,5,18,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,856297718007840768,http://pbs.twimg.com/media/C-IuPNfVwAAuMXq.jpg,https://twitter.com/mayoredlee/status/856297745056792579/photo/1,NA,NA,NA,SFPD,36183636,NA,VisionZero,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-23T20:22:31Z,856241897727184896,Daggett Plaza is a brand new public park for our #SF residents and families in District 10 to enjoy. #LEEdership https://t.co/tcHcdHGouC,5,13,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,856241881394495488,http://pbs.twimg.com/media/C-H7dF5UwAAfXVA.jpg,https://twitter.com/mayoredlee/status/856241897727184896/photo/1,NA,NA,NA,NA,NA,NA,SF LEEdership,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-23T17:17:59Z,856195458863030272,"Immigrants are the backbone of #SF. Yesterday, we offered free citizenship services to 400+ immigrant residents.… https://t.co/YnWakHHBJ8",8,34,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/856195458863030272,NA,NA,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-23T03:25:29Z,855985954909151232,"As the oldest US building to receive LEED Platinum certification, #SFCityHall shines in green this evening in celeb… https://t.co/D3lC2B6ZTD",16,54,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/855985954909151232,NA,NA,NA,SFCityHall,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-22T23:49:43Z,855931656263172096,We've reached our ambitious goal of cutting our greenhouse gas emissions by 28% - 2 yrs ahead of schedule #EarthDay… https://t.co/CkiNS9zQpI,12,40,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/855931656263172096,NA,NA,NA,EarthDay,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-22T20:21:04Z,855879144369922048,Science is not alternate facts. #SF supports the scientists who improve our lives everyday. #ScienceMarch #EarthDay https://t.co/vprh4snjoV,29,72,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,855879122551095296,http://pbs.twimg.com/media/C-Cxhv5UwAAVAGy.jpg,https://twitter.com/mayoredlee/status/855879144369922048/photo/1,NA,NA,NA,NA,NA,NA,SF ScienceMarch EarthDay,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-22T20:03:01Z,855874601666043904,Pathway to Citizenship allows every immigrant to be American in every sense of the word. #SanctuaryCity https://t.co/jfoDe3YPNA,10,19,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,855874589615730688,http://pbs.twimg.com/media/C-CtZ5ZUMAIagaw.jpg,https://twitter.com/mayoredlee/status/855874601666043908/photo/1,NA,NA,NA,NA,NA,NA,SanctuaryCity,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-22T16:34:43Z,855822182303244288,"#SF is proof that we can have a thriving economy while being environmentally responsible. #EarthDay 
https://t.co/CnfmlgZvFq",8,16,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,medium.com/@mayoredlee/ho…,https://medium.com/@mayoredlee/honoring-our-ambitious-environmental-commitments-ec78051c3fc6,NA,NA,NA,SF EarthDay,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-22T06:42:15Z,855673084103213056,"With the more than 22k Californians awaiting organ transplants, #SFCityHall shines in blue &amp; green for National Don… https://t.co/pYCrWAYAgS",6,15,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/855673084103213057,NA,NA,NA,SFCityHall,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-22T03:38:50Z,855626926764965888,"Since launching our Free Citizenship Workshops, we've joined @OCEIA_SF to conduct +9.5K citizenship eligibility scr… https://t.co/BcAvfwMLvl",6,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/855626926764965888,OCEIA_SF,117680347,NA,NA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-22T01:22:29Z,855592614019514368,Visited our 9-1-1 Call Center &amp; thanked them for handling 3x more calls during our #poweroutage today. https://t.co/Slh8H7MOLH,9,39,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,855592610907303936,http://pbs.twimg.com/media/C9-s8k2UMAAOZY_.jpg,https://twitter.com/mayoredlee/status/855592614019514368/photo/1,NA,NA,NA,NA,NA,NA,poweroutage,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-22T00:17:36Z,855576281613606912,.@PGE4Me reports all power has been restored. Thank you to everyone that kept our City safe. https://t.co/JjmKD8d2m3,16,49,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,855576269550780416,http://pbs.twimg.com/media/C9-eFYjUAAEHbWJ.jpg,https://twitter.com/mayoredlee/status/855576281613606912/photo/1,NA,NA,NA,PGE4Me,31496613,NA,NA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-21T21:18:05Z,855531108112285696,Happy to report no major injuries due to #poweroutage and @PGE4Me says all power restored by 5pm. https://t.co/GcrIQkpet5,92,125,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,855531100411633664,http://pbs.twimg.com/media/C991AMZVoAA_alL.jpg,https://twitter.com/mayoredlee/status/855531108112285696/photo/1,NA,NA,NA,PGE4Me,31496613,NA,poweroutage,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-21T19:33:41Z,855504833943543808,"At our emergency ops center, working with city departments to deliver services. #poweroutage https://t.co/nPMvvvhe1u",36,79,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,855504736182706176,http://pbs.twimg.com/media/C99dBl_VoAAfozm.jpg,https://twitter.com/mayoredlee/status/855504833943543808/photo/1,NA,NA,NA,NA,NA,NA,poweroutage,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-21T16:25:46Z,855457543484723200,Installing speed safety camera technologies will make #SF streets safer for everyone. #VisionZero https://t.co/a1D0IARWXp,3,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,mercurynews.com/2017/04/20/pol…,http://www.mercurynews.com/2017/04/20/police-chiefs-speed-safety-cameras-in-san-jose-san-francisco-can-save-lives/,NA,NA,NA,SF VisionZero,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-21T01:32:58Z,855232863154745344,"Through #HealthyRetailSF, communities across #SF have access to more healthy food options. https://t.co/vM6eV7X1fA https://t.co/OqmMeBefAF",2,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,855223690065199104,http://pbs.twimg.com/tweet_video_thumb/C95dajnVwAAXqnz.jpg,https://twitter.com/mayoredlee/status/855232863154745346/photo/1,NA,healthyretailsf.org,http://healthyretailsf.org/,NA,NA,NA,HealthyRetailSF SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-21T00:54:48Z,855223256063672320,"Our thoughts are with our sister city, Paris, after the tragic attacks on #ChampsElysees.",2,17,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,ChampsElysees,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-04-20T21:31:55Z,855172199258259456,"#SF is a proud advocate of #LGBT rights. This #GiveOutDay we celebrate Openhouse, our 1st LGBT-focused affordable h… https://t.co/FbIOfXvCm4",2,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/855172199258259456,NA,NA,NA,SF LGBT GiveOutDay,NA,5ecbd073f39c00fa,city,Hayward,"Hayward, CA",US,United States,-122.160814 -122.010737 -122.010737 -122.160814 37.592632 37.592632 37.689909 37.689909,Polygon
mayoredlee,234489403,2017-04-20T19:30:20Z,855141601374420992,#SF's smart #climate policies have dramatically reduced our dependence on polluting fossil fuels. #Cities4Climate… https://t.co/JknO5QIX57,17,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/855141601374420992,NA,NA,NA,SF climate Cities4Climate,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-20T16:24:23Z,855094807714189312,"Today, we're pledging that by 2020, all #SF energy will run on at least 50% renewable energy. #ClimateAction… https://t.co/bRUeNCDcSH",34,85,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/855094807714189312,NA,NA,NA,SF ClimateAction,NA,07d9d218d4080000,poi,San Francisco City Hall,San Francisco City Hall,US,United States,-122.419227361679 -122.419227361679 -122.419227361679 -122.419227361679 37.7793307328281 37.7793307328281 37.7793307328281 37.7793307328281,Polygon
mayoredlee,234489403,2017-04-20T15:40:23Z,855083733208023040,Our ambitious #climateaction goals have steered #SF toward a more green &amp; sustainable path. #Cities4Climate… https://t.co/OPlCxRLHrI,23,59,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/855083733208023041,NA,NA,NA,climateaction SF Cities4Climate,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-20T01:20:13Z,854867267196116992,Rooting on our @warriors during tonight's post season game! #StrengthInNumbers #DubNation https://t.co/byGAeqOMQG,5,28,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,854867227601911808,http://pbs.twimg.com/ext_tw_video_thumb/854867227601911808/pu/img/TqHszKFBa5TA20dK.jpg,https://twitter.com/mayoredlee/status/854867267196116992/video/1,NA,NA,NA,warriors,26270913,NA,StrengthInNumbers DubNation,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-19T22:54:25Z,854830572417368064,Thanks to the men &amp; women of @SFPDPark for keeping our neighborhoods safe during the busy upcoming summer season. https://t.co/0pbbSnPGjB,4,15,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,854830568659234816,http://pbs.twimg.com/media/C9z334QUMAElPOd.jpg,https://twitter.com/mayoredlee/status/854830572417368064/photo/1,NA,NA,NA,SFPDPark,2693681478,NA,NA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-04-19T18:51:04Z,854769333930647552,As we continue to build more homes in #SF - adding more open space like Daggett Plaza keeps our communities more li… https://t.co/3hGI8TCa1P,12,31,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/854769333930647552,NA,NA,NA,SF,NA,0ba47991ba14f000,poi,Daggett Plaza,Daggett Plaza,US,United States,-122.39625 -122.39625 -122.39625 -122.39625 37.766808 37.766808 37.766808 37.766808,Polygon
